trial_id,scene_id,scene_family,method,instruction_type,instruction_text,candidate_count,asked,question_count,latency,target_correct,failure_category
567,scene_012,bottle_only,random_question,partial,Pick up the right bottle.,1,True,1,79.448467,False,wrong_object_selected
568,scene_012,bottle_only,random_question,partial,Pick up the top bottle.,1,True,1,70.153397,False,wrong_object_selected
569,scene_012,bottle_only,random_question,ambiguous,Pick up my bottle.,4,True,2,112.328019,True,none
570,scene_012,bottle_only,random_question,ambiguous,Pick up my bottle.,4,True,3,122.159631,True,none
571,scene_012,bottle_only,vlm_best_question,ambiguous,Pick up my bottle.,4,True,2,136.237619,True,none
572,scene_012,bottle_only,vlm_best_question,ambiguous,Pick up my bottle.,4,True,3,116.658553,True,none
573,scene_012,bottle_only,vlm_best_question,partial,Pick up the left bottle.,1,False,0,44.756207,False,wrong_object_selected
574,scene_012,bottle_only,vlm_best_question,partial,Pick up the right bottle.,1,True,1,80.570803,False,wrong_object_selected
575,scene_012,bottle_only,vlm_best_question,clear,Pick up the red bottle.,1,False,0,2.865605,True,none
576,scene_012,bottle_only,vlm_best_question,clear,Pick up the green bottle.,1,False,0,4.232498,True,none
577,scene_012,bottle_only,proposed_efe,clear,Pick up the green bottle.,1,False,0,6.346237,True,none
578,scene_012,bottle_only,proposed_efe,clear,Pick up the red bottle.,1,False,0,36.702086,True,none
579,scene_012,bottle_only,proposed_efe,partial,Pick up the left bottle.,1,True,1,191.561454,False,wrong_object_selected
580,scene_012,bottle_only,proposed_efe,partial,Pick up the right bottle.,1,False,0,196.473451,False,wrong_object_selected
581,scene_012,bottle_only,proposed_efe,ambiguous,Pick up my bottle.,4,True,1,46.14317,True,none
582,scene_012,bottle_only,proposed_efe,ambiguous,Pick up my bottle.,4,True,1,94.963449,True,none
583,scene_013,bottle_only,top_score,clear,Pick up the red bottle.,1,False,0,4.914345,True,none
584,scene_013,bottle_only,top_score,clear,Pick up the green bottle.,1,False,0,2.81055,True,none
585,scene_013,bottle_only,top_score,clear,Pick up the blue bottle.,1,False,0,2.975762,True,none
586,scene_013,bottle_only,top_score,clear,Pick up the brown bottle.,1,False,0,9.748384,True,none
587,scene_013,bottle_only,top_score,clear,Pick up the right bottle.,1,False,0,4.589957,True,none
588,scene_013,bottle_only,top_score,ambiguous,Pick up my bottle.,4,False,0,5.559652,False,ambiguity_not_solved
589,scene_013,bottle_only,random_candidate,ambiguous,Pick up my bottle.,4,False,0,3.190517,True,none
590,scene_013,bottle_only,random_candidate,ambiguous,Pick up my bottle.,4,False,0,3.38304,False,ambiguity_not_solved
591,scene_013,bottle_only,random_candidate,partial,Pick up the left bottle.,1,False,0,3.793551,True,none
592,scene_013,bottle_only,random_candidate,partial,Pick up the right bottle.,1,False,0,2.553203,True,none
593,scene_013,bottle_only,random_candidate,partial,Pick up the blue bottle.,1,False,0,2.562925,True,none
594,scene_013,bottle_only,random_candidate,partial,Pick up the green bottle.,1,False,0,2.564732,True,none
595,scene_013,bottle_only,vlm_direct,clear,Pick up the green bottle.,1,False,0,1.775767,True,none
596,scene_013,bottle_only,vlm_direct,clear,Pick up the bottom bottle.,1,False,0,3.135746,True,none
597,scene_013,bottle_only,vlm_direct,partial,Pick up the right bottle.,1,False,0,4.930463,True,none
598,scene_013,bottle_only,vlm_direct,partial,Pick up the left bottle.,1,False,0,3.710589,True,none
599,scene_013,bottle_only,vlm_direct,ambiguous,Pick up my bottle.,4,False,0,75.449076,False,wrong_object_selected
600,scene_013,bottle_only,vlm_direct,ambiguous,Pick up my bottle.,4,False,0,85.246957,True,none
601,scene_013,bottle_only,first_question,ambiguous,Pick up my bottle.,4,True,1,78.282048,True,none
602,scene_013,bottle_only,first_question,ambiguous,Pick up my bottle.,4,True,3,135.520843,True,none
603,scene_013,bottle_only,first_question,partial,Pick up the left bottle.,1,False,0,59.766588,True,none
604,scene_013,bottle_only,first_question,partial,Pick up the right bottle.,1,True,1,69.550375,True,none
605,scene_013,bottle_only,first_question,clear,Pick up the green bottle.,1,False,0,2.716504,True,none
606,scene_013,bottle_only,first_question,clear,Pick up the top bottle.,1,False,0,2.899194,True,none
607,scene_013,bottle_only,random_question,clear,Pick up the green bottle.,1,False,0,4.053228,True,none
608,scene_013,bottle_only,random_question,partial,Pick up the left bottle.,1,False,0,138.725435,True,none
609,scene_013,bottle_only,random_question,partial,Pick up the right bottle.,1,True,1,54.861679,True,none
610,scene_013,bottle_only,random_question,ambiguous,Pick up my bottle.,4,True,3,159.25809,True,none
611,scene_013,bottle_only,random_question,ambiguous,Pick up my bottle.,4,True,2,101.643424,True,none
612,scene_013,bottle_only,vlm_best_question,ambiguous,Pick up my bottle.,4,True,2,83.305913,True,none
613,scene_013,bottle_only,vlm_best_question,ambiguous,Pick up my bottle.,4,True,3,78.612879,True,none
614,scene_013,bottle_only,vlm_best_question,partial,Pick up left bottle.,1,True,1,70.875421,True,none
615,scene_013,bottle_only,vlm_best_question,partial,Pick up the right bottle.,1,False,0,18.355843,True,none
616,scene_013,bottle_only,vlm_best_question,clear,Pick up the green bottle.,1,False,0,2.352787,True,none
617,scene_013,bottle_only,vlm_best_question,clear,Pick up the blue bottle.,1,False,0,1.683652,True,none
618,scene_013,bottle_only,proposed_efe,clear,Pick up the blue bottle.,1,False,0,8.421828,True,none
619,scene_013,bottle_only,proposed_efe,clear,Pick up the green bottle.,1,False,0,1.817176,True,none
620,scene_013,bottle_only,proposed_efe,partial,Pick up the left bottle.,1,True,1,82.070597,True,none
621,scene_013,bottle_only,proposed_efe,partial,Pick up the right bottle.,1,True,1,116.267926,True,none
622,scene_013,bottle_only,proposed_efe,ambiguous,Pick up my bottle.,4,True,1,65.619169,True,none
623,scene_013,bottle_only,proposed_efe,ambiguous,Pick up my bottle.,4,True,3,144.48624,True,none
624,scene_014,bottle_only,top_score,clear,Pick up the green bottle.,1,False,0,3.88062,True,none
625,scene_014,bottle_only,top_score,clear,Pick up the red bottle.,1,False,0,2.959975,True,none
626,scene_014,bottle_only,top_score,partial,Pick up the left bottle.,2,False,0,4.611601,False,ambiguity_not_solved
627,scene_014,bottle_only,top_score,ambiguous,Pick up my bottle.,4,False,0,1.988444,True,none
628,scene_014,bottle_only,top_score,ambiguous,Pick up my bottle.,4,False,0,2.27662,False,ambiguity_not_solved
629,scene_014,bottle_only,random_candidate,ambiguous,Pick up my bottle.,4,False,0,3.739274,False,ambiguity_not_solved
630,scene_014,bottle_only,random_candidate,ambiguous,Pick up my bottle.,4,False,0,3.192617,False,ambiguity_not_solved
631,scene_014,bottle_only,random_candidate,partial,Pick up the left bottle.,2,False,0,5.502528,True,none
632,scene_014,bottle_only,random_candidate,partial,Pick up the right bottle.,1,False,0,2.402767,True,none
633,scene_014,bottle_only,random_candidate,clear,Pick up the black bottle.,1,False,0,4.17577,True,none
634,scene_014,bottle_only,random_candidate,clear,Pick up the tall bottle.,1,False,0,4.418862,True,none
635,scene_014,bottle_only,vlm_direct,clear,Pick up the tall bottle.,1,False,0,1.947774,True,none
636,scene_014,bottle_only,vlm_direct,clear,Pick up the red bottle.,1,False,0,2.607082,True,none
637,scene_014,bottle_only,vlm_direct,partial,Pick up the right bottle.,1,False,0,5.059553,True,none
638,scene_014,bottle_only,vlm_direct,partial,Pick up the left bottle.,2,False,0,69.802446,True,none
639,scene_014,bottle_only,vlm_direct,ambiguous,Pick up my bottle.,4,False,0,49.984152,False,ambiguity_not_solved
640,scene_014,bottle_only,vlm_direct,ambiguous,Pick up my bottle.,4,False,0,79.177874,False,ambiguity_not_solved
641,scene_014,bottle_only,first_question,ambiguous,Pick up my bottle.,4,True,3,219.827857,True,none
642,scene_014,bottle_only,first_question,ambiguous,Pick up my bottle.,4,True,1,34.273288,True,none
643,scene_014,bottle_only,first_question,partial,Pick up the left bottle.,2,True,1,32.066868,True,none
644,scene_014,bottle_only,first_question,partial,Pick up the right bottle.,1,False,0,29.265701,True,none
645,scene_014,bottle_only,first_question,clear,Pick up the red bottle.,1,False,0,2.375781,True,none
646,scene_014,bottle_only,random_question,clear,Pick up the black bottle.,1,False,0,5.593486,True,none
647,scene_014,bottle_only,random_question,clear,Pick up the bottom bottle.,1,False,0,3.263676,True,none
648,scene_014,bottle_only,random_question,partial,Pick up the left bottle.,2,True,1,184.050692,True,none
649,scene_014,bottle_only,random_question,ambiguous,Pick up my bottle.,4,True,3,173.128779,True,none
650,scene_014,bottle_only,random_question,ambiguous,Pick up my bottle.,4,True,1,56.966728,True,none
651,scene_014,bottle_only,vlm_best_question,ambiguous,Pick up my bottle.,4,True,2,120.092594,True,none
652,scene_014,bottle_only,vlm_best_question,ambiguous,Pick up my bottle.,4,True,1,53.23302,True,none
653,scene_014,bottle_only,vlm_best_question,partial,Pick up the left bottle.,2,True,1,26.302482,True,none
654,scene_014,bottle_only,vlm_best_question,partial,Pick up the right bottle.,1,False,0,21.187912,True,none
655,scene_014,bottle_only,vlm_best_question,clear,Pick up the tall bottle.,1,False,0,1.950389,True,none
656,scene_014,bottle_only,vlm_best_question,clear,Pick up the green bottle.,1,False,0,1.520711,True,none
657,scene_014,bottle_only,proposed_efe,clear,Pick up the green bottle.,1,False,0,1.503502,True,none
658,scene_014,bottle_only,proposed_efe,clear,Pick up the left most bottle.,1,False,0,1.832331,True,none
659,scene_014,bottle_only,proposed_efe,partial,Pick up the right bottle.,1,True,1,87.967693,True,none
660,scene_014,bottle_only,proposed_efe,partial,Pick up the left bottle.,2,True,1,84.362885,True,none
661,scene_014,bottle_only,proposed_efe,ambiguous,Pick up my bottle.,4,True,2,81.4753,True,none
662,scene_014,bottle_only,proposed_efe,ambiguous,Pick up my bottle.,4,True,2,94.147606,True,none
663,scene_015,bottle_only,top_score,ambiguous,Pick up my bottle.,4,False,0,5.402483,False,ambiguity_not_solved
664,scene_015,bottle_only,top_score,ambiguous,Pick up my bottle.,4,False,0,4.546383,False,ambiguity_not_solved
665,scene_015,bottle_only,top_score,partial,Pick up the left bottle.,1,False,0,5.144511,False,ambiguity_not_solved
666,scene_015,bottle_only,top_score,partial,Pick up the right bottle.,1,False,0,2.269746,True,none
667,scene_015,bottle_only,top_score,clear,Pick up the green bottle.,1,False,0,2.491001,True,none
668,scene_015,bottle_only,top_score,clear,Pick up the red bottle.,1,False,0,2.428355,True,none
669,scene_015,bottle_only,random_candidate,clear,Pick up the blue bottle.,1,False,0,2.583616,True,none
670,scene_015,bottle_only,random_candidate,clear,Pick up the black bottle.,1,False,0,2.83332,True,none
671,scene_015,bottle_only,vlm_direct,clear,Pick up the tall bottle.,1,False,0,2.170847,True,none
672,scene_015,bottle_only,vlm_direct,clear,Pick up the bottom bottle.,1,False,0,4.134407,True,none
673,scene_015,bottle_only,first_question,clear,Pick up the left most bottle.,1,False,0,2.896161,True,none
674,scene_015,bottle_only,first_question,clear,Pick up the right most bottle.,1,False,0,1.752022,True,none
675,scene_015,bottle_only,random_candidate,partial,Pick up the right bottle.,1,False,0,2.644823,True,none
676,scene_015,bottle_only,random_candidate,partial,Pick up the left bottle.,1,False,0,2.692802,False,wrong_object_selected
677,scene_015,bottle_only,random_candidate,ambiguous,Pick up my bottle.,4,False,0,8.77744,True,none
678,scene_015,bottle_only,random_candidate,ambiguous,Pick up my bottle.,4,False,0,2.392146,False,ambiguity_not_solved
679,scene_015,bottle_only,vlm_direct,ambiguous,Pick up my bottle.,4,False,0,119.947978,False,ambiguity_not_solved
680,scene_015,bottle_only,vlm_direct,ambiguous,Pick up my bottle.,4,False,0,60.506362,False,ambiguity_not_solved
681,scene_015,bottle_only,vlm_direct,partial,Pick up the left bottle.,1,False,0,6.702167,False,wrong_object_selected
682,scene_015,bottle_only,vlm_direct,partial,Pick up the right bottle.,1,False,0,3.216277,True,none
683,scene_015,bottle_only,first_question,partial,Pick up the right bottle.,1,False,0,60.03455,True,none
684,scene_015,bottle_only,first_question,partial,Pick up the right bottle.,1,True,1,55.517709,True,none
685,scene_015,bottle_only,first_question,partial,Pick up the left bottle.,1,False,0,150.805449,False,unresolved
686,scene_015,bottle_only,first_question,ambiguous,Pick up my bottle.,4,True,2,107.974772,True,none
687,scene_015,bottle_only,first_question,ambiguous,Pick up my bottle.,4,True,2,79.477029,True,none
688,scene_015,bottle_only,random_question,ambiguous,Pick up my bottle.,4,True,3,152.934814,True,none
689,scene_015,bottle_only,random_question,ambiguous,Pick up my bottle.,4,True,3,198.889934,True,none
690,scene_015,bottle_only,random_question,partial,Pick up the left bottle.,1,True,1,59.701618,False,wrong_object_selected
691,scene_015,bottle_only,random_question,partial,Pick up the right bottle.,1,True,1,78.962163,True,none
692,scene_015,bottle_only,random_question,clear,Pick up the black bottle.,1,False,0,1.792142,True,none
693,scene_015,bottle_only,random_question,clear,Pick up the red bottle.,1,False,0,3.493519,True,none
694,scene_015,bottle_only,vlm_best_question,clear,Pick up the red bottle.,1,False,0,2.723393,True,none
695,scene_015,bottle_only,vlm_best_question,clear,Pick up the tall bottle.,1,False,0,2.372311,True,none
696,scene_015,bottle_only,vlm_best_question,partial,Pick up the right bottle.,1,False,0,25.197231,True,none
697,scene_015,bottle_only,vlm_best_question,partial,Pick up the left bottle.,1,True,1,86.280988,False,wrong_object_selected
698,scene_015,bottle_only,vlm_best_question,ambiguous,Pick up my bottle.,4,True,2,151.346309,True,none
699,scene_015,bottle_only,vlm_best_question,ambiguous,Pick up my bottle.,4,True,2,304.080649,True,none
700,scene_015,bottle_only,proposed_efe,ambiguous,Pick up my bottle.,4,True,1,119.045436,True,none
701,scene_015,bottle_only,proposed_efe,ambiguous,Pick up my bottle.,4,True,2,117.929938,True,none
702,scene_015,bottle_only,proposed_efe,partial,Pick up the left bottle.,1,False,0,146.221197,False,wrong_object_selected
703,scene_015,bottle_only,proposed_efe,partial,Pick up the right bottle.,1,True,1,58.358098,True,none
704,scene_015,bottle_only,proposed_efe,clear,Pick up the red bottle.,1,False,0,2.279753,True,none
705,scene_015,bottle_only,proposed_efe,clear,Pick up the black bottle.,1,False,0,7.962525,True,none
706,scene_016,utensil_only,top_score,clear,Pick up the blue fork.,1,False,0,5.196696,True,none
707,scene_016,utensil_only,top_score,clear,Pick up the yellow fork.,1,False,0,2.902175,True,none
708,scene_016,utensil_only,random_candidate,clear,Pick up the green fork.,1,False,0,4.764615,True,none
709,scene_016,utensil_only,vlm_direct,clear,Pick up the right folk.,7,False,0,33.436382,True,none
710,scene_016,utensil_only,first_question,clear,Pick up the blue spoon.,1,False,0,3.509836,True,none
711,scene_016,utensil_only,top_score,partial,Pick up the red fork.,1,False,0,3.657488,False,wrong_object_selected
712,scene_016,utensil_only,top_score,partial,Pick up the red spoon.,1,False,0,2.883212,True,none
713,scene_016,utensil_only,top_score,ambiguous,Pick up my spoon.,3,False,0,8.201612,False,ambiguity_not_solved
714,scene_016,utensil_only,random_question,clear,Pick up the blue fork.,1,False,0,2.849837,True,none
715,scene_016,utensil_only,random_question,clear,Pick up the blue spoon.,1,False,0,3.161317,True,none
716,scene_016,utensil_only,vlm_best_question,clear,Pick up the yellow fork.,1,False,0,3.130106,True,none
717,scene_016,utensil_only,vlm_best_question,clear,Pick up the left fork.,1,False,0,3.738054,True,none
718,scene_016,utensil_only,proposed_efe,clear,Pick up the left fork.,1,False,0,6.218477,True,none
719,scene_016,utensil_only,proposed_efe,clear,Pick up the pink spoon.,1,False,0,23.933719,True,none
720,scene_016,utensil_only,top_score,ambiguous,Pick up my fork.,4,False,0,8.728783,False,ambiguity_not_solved
721,scene_016,utensil_only,random_candidate,ambiguous,Pick up my fork.,4,False,0,4.790353,True,none
722,scene_016,utensil_only,random_candidate,partial,Pick up the right fork.,1,False,0,3.326589,True,none
723,scene_016,utensil_only,random_candidate,partial,Pick up the blue fork.,1,False,0,3.395683,True,none
724,scene_016,utensil_only,vlm_direct,partial,Pick up the blue fork.,1,False,0,3.570785,True,none
725,scene_016,utensil_only,vlm_direct,partial,Pick up the right fork.,1,False,0,5.616395,True,none
726,scene_016,utensil_only,vlm_direct,ambiguous,Pick up my fork.,4,False,0,64.182938,False,ambiguity_not_solved
727,scene_016,utensil_only,vlm_direct,ambiguous,Pick up my fork.,4,False,0,57.697696,False,ambiguity_not_solved
728,scene_016,utensil_only,first_question,ambiguous,Pick up my fork.,4,True,3,199.439898,True,none
729,scene_016,utensil_only,first_question,ambiguous,Pick up my spoon.,3,True,2,83.125432,True,none
730,scene_016,utensil_only,first_question,partial,Pick up the right spoon.,1,False,0,32.200545,False,gd_missing_target_candidate
731,scene_016,utensil_only,first_question,partial,Pick up the right fork.,1,False,0,32.927998,True,none
732,scene_016,utensil_only,first_question,clear,Pick up the green fork.,1,False,0,3.855386,True,none
733,scene_016,utensil_only,random_question,partial,Pick up the right fork.,1,False,0,16.769646,True,none
734,scene_016,utensil_only,random_question,partial,Pick up the left fork.,1,False,0,33.344006,True,none
735,scene_016,utensil_only,random_question,ambiguous,Pick up my fork.,4,True,3,172.451942,True,none
736,scene_016,utensil_only,random_question,ambiguous,Pick up my spoon.,3,True,2,172.065532,True,none
737,scene_016,utensil_only,vlm_best_question,ambiguous,Pick up my spoon.,3,True,2,111.56609,True,none
738,scene_016,utensil_only,vlm_best_question,ambiguous,Pick up my fork.,4,True,3,136.874558,True,none
739,scene_016,utensil_only,vlm_best_question,partial,Pick up the left fork.,1,False,0,25.931115,True,none
740,scene_016,utensil_only,vlm_best_question,partial,Pick up the right fork.,1,False,0,22.406211,True,none
741,scene_016,utensil_only,proposed_efe,partial,Pick up the right fork.,1,False,0,24.851558,True,none
742,scene_016,utensil_only,proposed_efe,partial,Pick up the left fork.,1,False,0,23.385863,True,none
743,scene_016,utensil_only,proposed_efe,ambiguous,Pick up my spoon.,3,True,2,100.766723,False,ambiguity_not_solved
744,scene_017,utensil_only,top_score,ambiguous,Pick up my spoon.,3,False,0,6.589205,True,none
745,scene_017,utensil_only,top_score,ambiguous,Pick up my spoon.,3,False,0,2.235227,False,ambiguity_not_solved
746,scene_017,utensil_only,top_score,clear,Pick up the blue spoon.,1,False,0,3.598445,True,none
747,scene_017,utensil_only,random_candidate,clear,Pick up the pink spoon.,1,False,0,2.873959,True,none
748,scene_017,utensil_only,random_candidate,clear,Pick up the yellow fork.,1,False,0,2.464653,True,none
749,scene_017,utensil_only,vlm_direct,clear,Pick up the blue fork.,1,False,0,2.588955,True,none
750,scene_017,utensil_only,vlm_direct,clear,Pick up the green fork.,1,False,0,4.909418,True,none
751,scene_017,utensil_only,first_question,clear,Pick up the small red fork.,2,True,1,26.711228,True,none
752,scene_017,utensil_only,first_question,clear,Pick up the bottom fork.,1,False,0,5.648345,True,none
753,scene_017,utensil_only,random_question,clear,Pick up the right fork.,1,False,0,3.109696,True,none
754,scene_017,utensil_only,random_question,clear,Pick up the right spoon.,1,False,0,2.761544,True,none
755,scene_017,utensil_only,vlm_best_question,clear,Pick up the left spoon.,1,False,0,2.76851,True,none
756,scene_017,utensil_only,vlm_best_question,clear,Pick up the left fork.,2,True,1,52.100996,True,none
757,scene_017,utensil_only,proposed_efe,clear,Pick up the blue fork.,1,False,0,2.552566,True,none
758,scene_017,utensil_only,proposed_efe,clear,Pick up the green fork.,1,False,0,4.809395,True,none
759,scene_017,utensil_only,top_score,ambiguous,Pick up my fork.,1,False,0,8.797889,False,ambiguity_not_solved
760,scene_017,utensil_only,top_score,ambiguous,Pick up my fork.,1,False,0,20.327798,False,ambiguity_not_solved
761,scene_017,utensil_only,random_candidate,ambiguous,Pick up my fork.,1,False,0,2.693417,False,ambiguity_not_solved
762,scene_017,utensil_only,random_candidate,partial,Pick up the left fork.,2,False,0,5.807012,True,none
763,scene_017,utensil_only,random_candidate,partial,Pick up the right spoon.,1,False,0,7.417574,True,none
764,scene_017,utensil_only,vlm_direct,partial,Pick up the right spoon.,1,False,0,2.148642,True,none
765,scene_017,utensil_only,vlm_direct,partial,Pick up the left spoon.,1,False,0,3.632609,True,none
766,scene_017,utensil_only,vlm_direct,ambiguous,Pick up the my fork.,1,False,0,4.210754,False,ambiguity_not_solved
767,scene_017,utensil_only,vlm_direct,ambiguous,Pick up the my fork.,1,False,0,10.33584,True,none
768,scene_017,utensil_only,vlm_direct,ambiguous,Pick up the my spoon.,3,False,0,75.635175,False,ambiguity_not_solved
769,scene_017,utensil_only,first_question,partial,Pick the left fork.,2,True,1,37.111347,True,none
770,scene_017,utensil_only,first_question,partial,Pick the right spoon.,15,False,0,496.879816,True,none
771,scene_017,utensil_only,first_question,clear,Pick up the spoon.,4,True,3,158.13142,True,none
772,scene_017,utensil_only,first_question,ambiguous,Pick up my fork.,1,False,0,11.521985,False,gd_missing_target_candidate
773,scene_017,utensil_only,random_question,ambiguous,Pick up my fork.,1,False,0,4.321315,False,gd_missing_target_candidate
774,scene_017,utensil_only,random_question,ambiguous,Pick up my spoon.,3,True,2,120.489499,True,none
775,scene_017,utensil_only,random_question,partial,Pick up the right spoon.,1,False,0,4.087788,True,none
776,scene_017,utensil_only,random_question,partial,Pick up the left fork.,2,True,1,44.549007,True,none
777,scene_017,utensil_only,vlm_best_question,partial,Pick up the left fork.,2,True,1,55.488508,True,none
778,scene_017,utensil_only,vlm_best_question,partial,Pick up the right spoon.,1,False,0,39.707985,True,none
779,scene_017,utensil_only,vlm_best_question,ambiguous,Pick up my spoon.,3,True,2,190.921386,True,none
780,scene_017,utensil_only,vlm_best_question,ambiguous,Pick up my folk.,5,True,4,225.135844,True,none
781,scene_017,utensil_only,proposed_efe,ambiguous,Pick up my folk.,5,True,3,140.031676,True,none
782,scene_017,utensil_only,proposed_efe,ambiguous,Pick up my spoon.,3,True,2,194.130404,True,none
783,scene_018,utensil_only,top_score,clear,Pick up the blue folk.,1,False,0,6.2069,True,none
784,scene_018,utensil_only,top_score,clear,Pick up the yellow folk.,7,False,0,8.067262,True,none
785,scene_018,utensil_only,random_candidate,clear,Pick up the green folk.,7,False,0,9.488136,True,none
786,scene_018,utensil_only,random_candidate,clear,Pick up the blue spoon.,1,False,0,3.599425,True,none
787,scene_018,utensil_only,vlm_direct,clear,Pick up the pink spoon.,2,False,0,70.815691,True,none
788,scene_018,utensil_only,top_score,partial,Pick up the right spoon.,1,False,0,5.454985,True,none
789,scene_018,utensil_only,top_score,partial,Pick up the left spoon.,1,False,0,3.38851,True,none
790,scene_018,utensil_only,top_score,ambiguous,Pick up my spoon.,2,False,0,9.505184,False,ambiguity_not_solved
791,scene_018,utensil_only,top_score,ambiguous,Pick up my spoon.,2,False,0,2.61534,False,ambiguity_not_solved
792,scene_018,utensil_only,random_candidate,ambiguous,Pick up my spoon.,2,False,0,8.632467,True,none
793,scene_018,utensil_only,random_candidate,ambiguous,Pick up my spoon.,2,False,0,3.492351,False,ambiguity_not_solved
794,scene_018,utensil_only,random_candidate,partial,Pick up the right spoon.,1,False,0,3.105246,True,none
795,scene_018,utensil_only,random_candidate,partial,Pick up the top spoon.,1,False,0,2.906712,False,wrong_object_selected
796,scene_018,utensil_only,vlm_direct,partial,Pick up the top spoon.,1,False,0,2.591797,False,wrong_object_selected
797,scene_018,utensil_only,vlm_direct,partial,Pick up the right spoon.,1,False,0,2.946823,True,none
798,scene_018,utensil_only,vlm_direct,ambiguous,Pick up my spoon.,2,False,0,74.873577,False,ambiguity_not_solved
799,scene_018,utensil_only,vlm_direct,ambiguous,Pick up my fork.,1,False,0,10.028169,False,gd_missing_target_candidate
800,scene_018,utensil_only,first_question,ambiguous,Pick up my fork.,1,False,0,2.745667,False,gd_missing_target_candidate
801,scene_018,utensil_only,first_question,ambiguous,Pick up my spoon.,2,True,1,15.790379,True,none
802,scene_018,utensil_only,first_question,partial,Pick up right spoon.,1,False,0,13.349791,True,none
803,scene_018,utensil_only,first_question,partial,Pick up left fork.,1,False,0,19.897109,True,none
804,scene_018,utensil_only,first_question,clear,Pick up yellow fork.,1,False,0,5.407041,True,none
805,scene_018,utensil_only,first_question,clear,Pick up the green fork.,1,False,0,8.722776,True,none
806,scene_018,utensil_only,random_question,clear,Pick up the green fork.,1,False,0,4.319711,True,none
807,scene_018,utensil_only,random_question,clear,Pick up the blue fork.,1,False,0,2.665059,True,none
808,scene_018,utensil_only,random_question,partial,Pick up the top left folk.,2,False,0,63.573793,True,none
809,scene_018,utensil_only,random_question,ambiguous,Pick up my folk.,2,True,1,55.934518,True,none
810,scene_018,utensil_only,random_question,ambiguous,Pick up my spoon.,2,False,0,54.8792,False,gd_missing_target_candidate
811,scene_018,utensil_only,vlm_best_question,ambiguous,Pick up my spoon.,2,False,0,27.07251,False,wrong_object_selected
812,scene_018,utensil_only,vlm_best_question,ambiguous,Pick up my folk.,2,False,0,23.154656,True,none
813,scene_018,utensil_only,vlm_best_question,partial,Pick up the right spoon.,1,False,0,53.985779,True,none
814,scene_018,utensil_only,vlm_best_question,partial,Pick up the right folk.,2,False,0,27.31837,True,none
815,scene_018,utensil_only,vlm_best_question,clear,Pick up the green folk.,7,True,1,83.262435,True,none
816,scene_018,utensil_only,vlm_best_question,clear,Pick up the blue fork.,1,False,0,3.069826,True,none
817,scene_018,utensil_only,proposed_efe,clear,Pick up the blue fork.,1,False,0,2.389909,True,none
818,scene_018,utensil_only,proposed_efe,clear,Pick up the yellow fork.,1,False,0,2.670457,True,none
819,scene_018,utensil_only,proposed_efe,partial,Pick up the right fork.,1,False,0,31.029475,True,none
820,scene_018,utensil_only,proposed_efe,partial,Pick up the right spoon.,1,False,0,37.835746,True,none
821,scene_018,utensil_only,proposed_efe,ambiguous,Pick up my spoon.,2,True,1,60.676667,True,none
822,scene_018,utensil_only,proposed_efe,ambiguous,Pick up my folk.,2,False,0,48.636134,True,none
823,scene_018,utensil_only,proposed_efe,ambiguous,Pick up my fork.,1,False,0,59.222182,False,gd_missing_target_candidate
824,scene_019,utensil_only,top_score,clear,pick up the yellow fork.,1,False,0,10.072968,True,none
825,scene_019,utensil_only,top_score,clear,pick up the blue fork.,1,False,0,5.826832,True,none
826,scene_019,utensil_only,random_candidate,clear,pick up the green fork.,1,False,0,3.01912,True,none
827,scene_019,utensil_only,random_candidate,clear,pick up the red spoon.,1,False,0,4.474528,True,none
828,scene_019,utensil_only,vlm_direct,clear,pick up the blue spoon.,1,False,0,4.791513,True,none
829,scene_019,utensil_only,vlm_direct,clear,pick up the pink spoon.,2,False,0,125.547518,False,wrong_object_selected
830,scene_019,utensil_only,first_question,clear,pick up the right spoon.,1,False,0,7.425184,True,none
831,scene_019,utensil_only,first_question,clear,pick up the bottom spoon.,1,False,0,7.186878,True,none
832,scene_019,utensil_only,random_question,clear,pick up the green fork.,1,False,0,7.062818,True,none
833,scene_019,utensil_only,random_question,clear,pick up the blue fork.,1,False,0,3.839147,True,none
834,scene_019,utensil_only,vlm_best_question,clear,pick up the yellow fork.,1,False,0,6.941288,True,none
835,scene_019,utensil_only,vlm_best_question,clear,pick up the blue spoon.,1,False,0,3.826655,True,none
836,scene_019,utensil_only,proposed_efe,clear,pick up the blue spoon.,1,False,0,1.984208,True,none
837,scene_019,utensil_only,proposed_efe,clear,pick up the red spoon.,1,False,0,5.360156,True,none
838,scene_019,utensil_only,top_score,partial,pick up the left fork.,1,False,0,3.504153,True,none
839,scene_019,utensil_only,top_score,partial,pick up the right fork.,1,False,0,5.062104,True,none
840,scene_019,utensil_only,top_score,ambiguous,pick up my fork.,1,False,0,4.786418,False,gd_missing_target_candidate
841,scene_019,utensil_only,top_score,ambiguous,pick up my spoon.,3,False,0,8.023859,False,ambiguity_not_solved
842,scene_019,utensil_only,random_candidate,ambiguous,pick up my spoon.,3,False,0,3.643981,False,ambiguity_not_solved
843,scene_019,utensil_only,random_candidate,ambiguous,pick up my fork.,1,False,0,5.769665,False,gd_missing_target_candidate
844,scene_019,utensil_only,random_candidate,partial,pick up the left fork.,1,False,0,3.365586,True,none
